"scalar1of1Gradient:0","scalar1of1Gradient:1","scalar1of1","Result:0","Result:1","Result:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","vtkOriginalPointIds","Points:0","Points:1","Points:2"
3.3710656370351e-005,-7.18319345632342e-005,1302.30698480358,3.3710656370351e-005,-7.18319345632342e-005,0,-523694.615824913,0,0,1.70476990187721e-005,0,0,0,0,1,105900,59030.125,67390.5,-2.27107436047251e-013
-0.0002971449242808,0.000629367219472649,1302.30930789141,-0.0002971449242808,0.000629367219472649,0,-524585.752938888,0,0,-0.000115168569153177,0,0,-0,-0,1,105901,59030.09375,67390.5,-2.27107436047251e-013
3.3705448430327e-005,-7.18210534124518e-005,1302.30698483924,3.3705448430327e-005,-7.18210534124518e-005,0,-524687.350607105,0,0,1.70456377113236e-005,0,0,0,0,1,105902,59030.125,67390.5,-2.27107436047251e-013
-0.000297149341924122,0.000629378505610342,1302.3093079352,-0.000297149341924122,0.000629378505610342,0,-525578.62321567,0,0,-0.000115170583192202,0,0,-0,-0,1,105903,59030.09375,67390.5,-2.27107436047251e-013
3.37002312030115e-005,-7.18101719650552e-005,1302.30698487483,3.37002312030115e-005,-7.18101719650552e-005,0,-525680.219118787,0,0,1.70435752015298e-005,0,0,0,0,1,105904,59030.125,67390.5,-2.27107436047251e-013
-0.000297153723097041,0.000629389807769136,1302.30930797935,-0.000297153723097041,0.000629389807769136,0,-526571.627310505,0,0,-0.000115172594736532,0,0,-0,-0,1,105905,59030.09375,67390.5,-2.27107436047251e-013
3.3695026360446e-005,-7.17992909113086e-005,1302.30698491052,3.3695026360446e-005,-7.17992909113086e-005,0,-526673.221448741,0,0,1.70415142948631e-005,0,0,0,0,1,105906,59030.125,67390.5,-2.27107436047251e-013
-0.000297158166938281,0.000629401077505549,1302.30930802284,-0.000297158166938281,0.000629401077505549,0,-527564.76520172,0,0,-0.000115174609934311,0,0,-0,-0,1,105907,59030.09375,67390.5,-2.27107436047251e-013
3.36898163585977e-005,-7.17884096924259e-005,1302.30698494616,3.36898163585977e-005,-7.17884096924259e-005,0,-527666.357575511,0,0,1.70394527202267e-005,0,0,0,0,1,105908,59030.125,67390.5,-2.27107436047251e-013
-0.000297162576363237,0.000629412363339509,1302.30930806668,-0.000297162576363237,0.000629412363339509,0,-528558.036957313,0,0,-0.000115176622904584,0,0,-0,-0,1,105909,59030.09375,67390.5,-2.27107436047251e-013
3.36846166774937e-005,-7.17775288014544e-005,1302.30698498188,3.36846166774937e-005,-7.17775288014544e-005,0,-528659.627566739,0,0,1.70373924815297e-005,0,0,0,0,1,105910,59030.125,67390.5,-2.27107436047251e-013
-0.000297167047429445,0.000629423616712875,1302.30930810986,-0.000297167047429445,0.000629423616712875,0,-529551.442565979,0,0,-0.000115178639394713,0,0,-0,-0,1,105911,59030.09375,67390.5,-2.27107436047251e-013
3.36794139011094e-005,-7.17666478110903e-005,1302.30698501757,3.36794139011094e-005,-7.17666478110903e-005,0,-529653.031411545,0,0,1.70353318420512e-005,0,0,0,0,1,105912,59030.125,67390.5,-2.27107436047251e-013
-0.000297171497431118,0.000629434886680706,1302.30930815331,-0.000297171497431118,0.000629434886680706,0,-530544.982085288,0,0,-0.000115180655394056,0,0,-0,-0,1,105913,59030.09375,67390.5,-2.27107436047251e-013
3.36742049334406e-005,-7.17557666227204e-005,1302.30698505323,3.36742049334406e-005,-7.17557666227204e-005,0,-530646.569166177,0,0,1.70332704010087e-005,0,0,0,0,1,105914,59030.125,67390.5,-2.27107436047251e-013
-0.000297175925863944,0.00062944615584652,1302.3093081969,-0.000297175925863944,0.00062944615584652,0,-531538.65558733,0,0,-0.000115182668587927,0,0,-0,-0,1,105915,59030.09375,67390.5,-2.27107436047251e-013
3.36690011265058e-005,-7.17448855979146e-005,1302.30698508892,3.36690011265058e-005,-7.17448855979146e-005,0,-531640.240905054,0,0,1.70312096279359e-005,0,0,0,0,1,105916,59030.125,67390.5,-2.27107436047251e-013
-0.000297180355323191,0.000629457425051246,1302.30930824049,-0.000297180355323191,0.000629457425051246,0,-532532.463088592,0,0,-0.000115184681915391,0,0,-0,-0,1,105917,59030.09375,67390.5,-2.27107436047251e-013
3.36638014483026e-005,-7.17340047038022e-005,1302.30698512463,3.36638014483026e-005,-7.17340047038022e-005,0,-532634.046643142,0,0,1.70291493892388e-005,0,0,0,0,1,105918,59030.125,67390.5,-2.27107436047251e-013
-0.000297184843846815,0.000629468679077199,1302.30930828355,-0.000297184843846815,0.000629468679077199,0,-533526.404609306,0,0,-0.000115186700676617,0,0,-0,-0,1,105919,59030.09375,67390.5,-2.27107436047251e-013
3.36585966108176e-005,-7.17231236445545e-005,1302.30698516032,3.36585966108176e-005,-7.17231236445545e-005,0,-533627.986399066,0,0,1.70270884825722e-005,0,0,0,0,1,105920,59030.125,67390.5,-2.27107436047251e-013
-0.000297189269196558,0.000629479948130408,1302.30930832716,-0.000297189269196558,0.000629479948130408,0,-534520.480215565,0,0,-0.000115188713469706,0,0,-0,-0,1,105921,59030.09375,67390.5,-2.27107436047251e-013
3.36533809638268e-005,-7.17122595788437e-005,1302.3069851958,3.36533809638268e-005,-7.17122595788437e-005,0,-534622.06024255,0,0,1.70250284210598e-005,0,0,0,0,1,105922,59030.125,67390.5,-2.27107436047251e-013
-0.000297193618525003,0.000629491249110419,1302.30930837154,-0.000297193618525003,0.000629491249110419,0,-535514.689829149,0,0,-0.000115190720872623,0,0,-0,-0,1,105923,59030.09375,67390.5,-2.27107436047251e-013
3.36481895438092e-005,-7.17013789453408e-005,1302.30698523158,3.36481895438092e-005,-7.17013789453408e-005,0,-535616.268093942,0,0,1.70229692511142e-005,0,0,0,0,1,105924,59030.125,67390.5,-2.27107436047251e-013
-0.000297198120921196,0.000629502486277117,1302.30930841439,-0.000297198120921196,0.000629502486277117,0,-536509.033544999,0,0,-0.000115192739189477,0,0,-0,-0,1,105925,59030.09375,67390.5,-2.27107436047251e-013
3.3642979058275e-005,-7.16905150424111e-005,1302.30698526711,3.3642979058275e-005,-7.16905150424111e-005,0,-536610.610046547,0,0,1.70209098575717e-005,0,0,0,0,1,105926,59030.125,67390.5,-2.27107436047251e-013
-0.000297202478464836,0.000629513787564292,1302.30930845871,-0.000297202478464836,0.000629513787564292,0,-537503.51132398,0,0,-0.000115194747661147,0,0,-0,-0,1,105927,59030.09375,67390.5,-2.27107436047251e-013
3.36377742236922e-005,-7.16796339800212e-005,1302.30698530279,3.36377742236922e-005,-7.16796339800212e-005,0,-537605.086062906,0,0,1.70188489509047e-005,0,0,0,0,1,105928,59030.125,67390.5,-2.27107436047251e-013
-0.000297206930011211,0.000629525040217615,1302.30930850203,-0.000297206930011211,0.000629525040217615,0,-538498.123356175,0,0,-0.00011519676161299,0,0,-0,-0,1,105929,59030.09375,67390.5,-2.27107436047251e-013
3.3632573027618e-005,-7.16687703713586e-005,1302.30698533838,3.3632573027618e-005,-7.16687703713586e-005,0,-538599.696333101,0,0,1.70167907597076e-005,0,0,0,0,1,105930,59030.125,67390.5,-2.27107436047251e-013
-0.000297211327627246,0.000629536308242191,1302.30930854583,-0.000297211327627246,0.000629536308242191,0,-539492.86948795,0,0,-0.000115198770799042,0,0,-0,-0,1,105931,59030.09375,67390.5,-2.27107436047251e-013
3.36273816104979e-005,-7.1657889734718e-005,1302.30698537415,3.36273816104979e-005,-7.1657889734718e-005,0,-539594.44070427,0,0,1.70147315897621e-005,0,0,0,0,1,105932,59030.125,67390.5,-2.27107436047251e-013
-0.000297215844399672,0.000629547545946813,1302.30930858858,-0.000297215844399672,0.000629547545946813,0,-540487.749889123,0,0,-0.000115200790986211,0,0,-0,-0,1,105933,59030.09375,67390.5,-2.27107436047251e-013
3.36221726500866e-005,-7.1647008538488e-005,1302.3069854098,3.36221726500866e-005,-7.1647008538488e-005,0,-540589.319341475,0,0,1.70126701487198e-005,0,0,0,0,1,105934,59030.125,67390.5,-2.27107436047251e-013
-0.000297220255870483,0.000629558831866168,1302.30930863241,-0.000297220255870483,0.000629558831866168,0,-541482.764687626,0,0,-0.000115202804223672,0,0,-0,-0,1,105935,59030.09375,67390.5,-2.27107436047251e-013
3.36169709144065e-005,-7.16361275715705e-005,1302.30698544551,3.36169709144065e-005,-7.16361275715705e-005,0,-541584.332376269,0,0,1.7010609642835e-005,0,0,0,0,1,105936,59030.125,67390.5,-2.27107436047251e-013
-0.000297224707414307,0.000629570084522254,1302.30930867573,-0.000297224707414307,0.000629570084522254,0,-542477.913888228,0,0,-0.000115204818175516,0,0,-0,-0,1,105937,59030.09375,67390.5,-2.27107436047251e-013
3.36117707532311e-005,-7.16252639926384e-005,1302.30698548111,3.36117707532311e-005,-7.16252639926384e-005,0,-542579.479815116,0,0,1.70085515852316e-005,0,0,0,0,1,105938,59030.125,67390.5,-2.27107436047251e-013
-0.000297229127623048,0.000629581353390534,1302.30930871938,-0.000297229127623048,0.000629581353390534,0,-543473.197349032,0,0,-0.000115206830300635,0,0,-0,-0,1,105939,59030.09375,67390.5,-2.27107436047251e-013
3.36065648909987e-005,-7.16143828926662e-005,1302.30698551678,3.36065648909987e-005,-7.16143828926662e-005,0,-543574.761514038,0,0,1.70064905449709e-005,0,0,0,0,1,105940,59030.125,67390.5,-2.27107436047251e-013
-0.000297233548858211,0.000629592622297725,1302.30930876302,-0.000297233548858211,0.000629592622297725,0,-544468.615317914,0,0,-0.000115208842559348,0,0,-0,-0,1,105941,59030.09375,67390.5,-2.27107436047251e-013
3.36013575072682e-005,-7.16035190820666e-005,1302.30698555233,3.36013575072682e-005,-7.16035190820666e-005,0,-544570.17772103,0,0,1.70044315522099e-005,0,0,0,0,1,105942,59030.125,67390.5,-2.27107436047251e-013
-0.000297237927460678,0.000629603906996619,1302.30930880708,-0.000297237927460678,0.000629603906996619,0,-545464.167666827,0,0,-0.000115210851521803,0,0,-0,-0,1,105943,59030.09375,67390.5,-2.27107436047251e-013
3.35961614762686e-005,-7.15926556322691e-005,1302.30698558795,3.35961614762686e-005,-7.15926556322691e-005,0,-545565.728308686,0,0,1.70023740289825e-005,0,0,0,0,1,105944,59030.125,67390.5,-2.27107436047251e-013
-0.000297242371812563,0.000629615159387883,1302.30930885045,-0.000297242371812563,0.000629615159387883,0,-546459.854379659,0,0,-0.000115212864538489,0,0,-0,-0,1,105945,59030.09375,67390.5,-2.27107436047251e-013
3.35909607762138e-005,-7.1581774694295e-005,1302.30698562366,3.35909607762138e-005,-7.1581774694295e-005,0,-546561.41326049,0,0,1.70003136566914e-005,0,0,0,0,1,105946,59030.125,67390.5,-2.27107436047251e-013
-0.000297246826434372,0.000629626412162095,1302.30930889374,-0.000297246826434372,0.000629626412162095,0,-547455.67569958,0,0,-0.000115214878891114,0,0,-0,-0,1,105947,59030.09375,67390.5,-2.27107436047251e-013
3.35857688746634e-005,-7.1570911374415e-005,1302.30698565932,3.35857688746634e-005,-7.1570911374415e-005,0,-547557.232818753,0,0,1.69982566678396e-005,0,0,0,0,1,105948,59030.125,67390.5,-2.27107436047251e-013
-0.000297251285686519,0.000629637647731643,1302.30930893689,-0.000297251285686519,0.000629637647731643,0,-548451.631444844,0,0,-0.000115216891597022,0,0,-0,-0,1,105949,59030.09375,67390.5,-2.27107436047251e-013
3.35805749098347e-005,-7.156004798801e-005,1302.30698569496,3.35805749098347e-005,-7.156004798801e-005,0,-548553.186804401,0,0,1.69961994117999e-005,0,0,0,0,1,105950,59030.125,67390.5,-2.27107436047251e-013
-0.000297255727982378,0.000629648900048531,1302.30930898027,-0.000297255727982378,0.000629648900048531,0,-549447.721669577,0,0,-0.00011521890434652,0,0,-0,-0,1,105951,59030.09375,67390.5,-2.27107436047251e-013
3.35753634017248e-005,-7.15491840420027e-005,1302.30698573048,3.35753634017248e-005,-7.15491840420027e-005,0,-549549.275268426,0,0,1.69941398846632e-005,0,0,0,0,1,105952,59030.125,67390.5,-2.27107436047251e-013
-0.000297260089121732,0.000629660184101011,1302.30930902445,-0.000297260089121732,0.000629660184101011,0,-550443.946504296,0,0,-0.000115220911037878,0,0,-0,-0,1,105953,59030.09375,67390.5,-2.27107436047251e-013
3.35701684063431e-005,-7.15383206211583e-005,1302.30698576611,3.35701684063431e-005,-7.15383206211583e-005,0,-550545.498343365,0,0,1.69920824950293e-005,0,0,0,0,1,105954,59030.125,67390.5,-2.27107436047251e-013
-0.000297264510352452,0.000629671453013011,1302.30930906809,-0.000297264510352452,0.000629671453013011,0,-551440.305906698,0,0,-0.000115222923296591,0,0,-0,-0,1,105955,59030.09375,67390.5,-2.27107436047251e-013
3.35649739019116e-005,-7.15274398764939e-005,1302.30698580187,3.35649739019116e-005,-7.15274398764939e-005,0,-551541.855984304,0,0,1.69900229243023e-005,0,0,0,0,1,105956,59030.125,67390.5,-2.27107436047251e-013
-0.000297269014288205,0.000629682672870775,1302.30930911081,-0.000297269014288205,0.000629682672870775,0,-552436.800091927,0,0,-0.000115224939565945,0,0,-0,-0,1,105957,59030.09375,67390.5,-2.27107436047251e-013
3.35597696199764e-005,-7.15165761582361e-005,1302.30698583743,3.35597696199764e-005,-7.15165761582361e-005,0,-552538.34840945,0,0,1.69879643323232e-005,0,0,0,0,1,105958,59030.125,67390.5,-2.27107436047251e-013
-0.000297273402129116,0.00062969395791918,1302.30930915481,-0.000297273402129116,0.00062969395791918,0,-553433.42897546,0,0,-0.000115226949730745,0,0,-0,-0,1,105959,59030.09375,67390.5,-2.27107436047251e-013
3.35545746267657e-005,-7.15057127350397e-005,1302.30698587307,3.35545746267657e-005,-7.15057127350397e-005,0,-553534.975531593,0,0,1.69859069426893e-005,0,0,0,0,1,105960,59030.125,67390.5,-2.27107436047251e-013
-0.000297277839286518,0.000629705210048379,1302.30930919822,-0.000297277839286518,0.000629705210048379,0,-554430.19254986,0,0,-0.000115228961812274,0,0,-0,-0,1,105961,59030.09375,67390.5,-2.27107436047251e-013
3.35493744742786e-005,-7.14948491467014e-005,1302.30698590867,3.35493744742786e-005,-7.14948491467014e-005,0,-554531.737345933,0,0,1.69838488850857e-005,0,0,0,0,1,105962,59030.125,67390.5,-2.27107436047251e-013
-0.000297282244081808,0.000629716478351511,1302.30930924198,-0.000297282244081808,0.000629716478351511,0,-555427.090884608,0,0,-0.000115230971933483,0,0,-0,-0,1,105963,59030.09375,67390.5,-2.27107436047251e-013
3.35441830687425e-005,-7.14839684975173e-005,1302.30698594444,3.35441830687425e-005,-7.14839684975173e-005,0,-555528.633920566,0,0,1.69817897151405e-005,0,0,0,0,1,105964,59030.125,67390.5,-2.27107436047251e-013
-0.000297286756231444,0.000629727698517859,1302.30930928464,-0.000297286756231444,0.000629727698517859,0,-556424.124154308,0,0,-0.000115232989271589,0,0,-0,-0,1,105965,59030.09375,67390.5,-2.27107436047251e-013
3.3538978789704e-005,-7.14731047761218e-005,1302.30698598001,3.3538978789704e-005,-7.14731047761218e-005,0,-556525.665429874,0,0,1.69797311231612e-005,0,0,0,0,1,105966,59030.125,67390.5,-2.27107436047251e-013
-0.000297291145096877,0.000629738983607233,1302.30930932863,-0.000297291145096877,0.000629738983607233,0,-557421.292288624,0,0,-0.000115234999569983,0,0,-0,-0,1,105967,59030.09375,67390.5,-2.27107436047251e-013
3.35337703833925e-005,-7.14622409224528e-005,1302.30698601555,3.35337703833925e-005,-7.14622409224528e-005,0,-557522.831802975,0,0,1.69776719968063e-005,0,0,0,0,1,105968,59030.125,67390.5,-2.27107436047251e-013
-0.000297295514447628,0.000629750267970988,1302.30930937275,-0.000297295514447628,0.000629750267970988,0,-558418.595349682,0,0,-0.000115237007330092,0,0,-0,-0,1,105969,59030.09375,67390.5,-2.27107436047251e-013
3.35285753937991e-005,-7.14513774953394e-005,1302.30698605118,3.35285753937991e-005,-7.14513774953394e-005,0,-558520.133104187,0,0,1.69756146071729e-005,0,0,0,0,1,105970,59030.125,67390.5,-2.27107436047251e-013
-0.000297299951601854,0.000629761520103625,1302.30930941617,-0.000297299951601854,0.000629761520103625,0,-559416.0333115,0,0,-0.000115239019411621,0,0,-0,-0,1,105971,59030.09375,67390.5,-2.27107436047251e-013
3.35233742129324e-005,-7.14405138702076e-005,1302.30698608677,3.35233742129324e-005,-7.14405138702076e-005,0,-559517.56930625,0,0,1.69735564159753e-005,0,0,0,0,1,105972,59030.125,67390.5,-2.27107436047251e-013
-0.000297304350231647,0.00062977278818083,1302.30930945997,-0.000297304350231647,0.00062977278818083,0,-560413.606247771,0,0,-0.000115241028731267,0,0,-0,-0,1,105973,59030.09375,67390.5,-2.27107436047251e-013
3.35181838430153e-005,-7.14296332499778e-005,1302.30698612256,3.35181838430153e-005,-7.14296332499778e-005,0,-560515.140483123,0,0,1.69714973796241e-005,0,0,0,0,1,105974,59030.125,67390.5,-2.27107436047251e-013
-0.000297308867513358,0.000629784008541775,1302.3093095026,-0.000297308867513358,0.000629784008541775,0,-561411.31432318,0,0,-0.000115243046737342,0,0,-0,-0,1,105975,59030.09375,67390.5,-2.27107436047251e-013
3.35129898875918e-005,-7.14187698533869e-005,1302.3069861582,3.35129898875918e-005,-7.14187698533869e-005,0,-561512.846798101,0,0,1.69694401235842e-005,0,0,0,0,1,105976,59030.125,67390.5,-2.27107436047251e-013
-0.000297313307746837,0.000629795260791164,1302.30930954599,-0.000297313307746837,0.000629795260791164,0,-562409.157418684,0,0,-0.000115245059219653,0,0,-0,-0,1,105977,59030.09375,67390.5,-2.27107436047251e-013
3.3507780452903e-005,-7.14079059629213e-005,1302.30698619373,3.3507780452903e-005,-7.14079059629213e-005,0,-562510.688133826,0,0,1.69673808636352e-005,0,0,0,0,1,105978,59030.125,67390.5,-2.27107436047251e-013
-0.000297317658607442,0.000629806544470255,1302.30930959024,-0.000297317658607442,0.000629806544470255,0,-563407.135656506,0,0,-0.000115247064575071,0,0,-0,-0,1,105979,59030.09375,67390.5,-2.27107436047251e-013
3.35025875309255e-005,-7.13970425976376e-005,1302.30698622938,3.35025875309255e-005,-7.13970425976376e-005,0,-563508.664613348,0,0,1.69653237411893e-005,0,0,0,0,1,105980,59030.125,67390.5,-2.27107436047251e-013
-0.000297322101920819,0.000629817796835694,1302.30930963362,-0.000297322101920819,0.000629817796835694,0,-564405.248994802,0,0,-0.000115249077458163,0,0,-0,-0,1,105981,59030.09375,67390.5,-2.27107436047251e-013
3.349739564167e-005,-7.13861792644431e-005,1302.30698626503,3.349739564167e-005,-7.13861792644431e-005,0,-564506.776191779,0,0,1.69632667523377e-005,0,0,0,0,1,105982,59030.125,67390.5,-2.27107436047251e-013
-0.000297326558080974,0.000629829032302286,1302.30930967678,-0.000297326558080974,0.000629829032302286,0,-565403.49746848,0,0,-0.000115251089763289,0,0,-0,-0,1,105983,59030.09375,67390.5,-2.27107436047251e-013
3.34922027211381e-005,-7.13753158975935e-005,1302.30698630068,3.34922027211381e-005,-7.13753158975935e-005,0,-565505.022907082,0,0,1.69612096298919e-005,0,0,0,0,1,105984,59030.125,67390.5,-2.27107436047251e-013
-0.000297331003969944,0.000629840267387297,1302.30930972002,-0.000297331003969944,0.000629840267387297,0,-566401.881126169,0,0,-0.000115253100732476,0,0,-0,-0,1,105985,59030.09375,67390.5,-2.27107436047251e-013
3.3487001055103e-005,-7.13644695900215e-005,1302.30698633615,3.3487001055103e-005,-7.13644695900215e-005,0,-566503.404807147,0,0,1.69591536197878e-005,0,0,0,0,1,105986,59030.125,67390.5,-2.27107436047251e-013
-0.000297335359963304,0.00062985155126025,1302.30930976424,-0.000297335359963304,0.00062985155126025,0,-567400.399876996,0,0,-0.000115255106755864,0,0,-0,-0,1,105987,59030.09375,67390.5,-2.27107436047251e-013
3.34818060720197e-005,-7.13536061558595e-005,1302.30698637179,3.34818060720197e-005,-7.13536061558595e-005,0,-567501.921799571,0,0,1.69570962301544e-005,0,0,0,0,1,105988,59030.125,67390.5,-2.27107436047251e-013
-0.000297339796084756,0.000629862803360854,1302.30930980766,-0.000297339796084756,0.000629862803360854,0,-568399.053906114,0,0,-0.000115257118703798,0,0,-0,-0,1,105989,59030.09375,67390.5,-2.27107436047251e-013
3.34766183136506e-005,-7.13427429510274e-005,1302.30698640747,3.34766183136506e-005,-7.13427429510274e-005,0,-568500.574069551,0,0,1.69550397756781e-005,0,0,0,0,1,105990,59030.125,67390.5,-2.27107436047251e-013
-0.000297344268170943,0.000629874022045347,1302.3093098506,-0.000297344268170943,0.000629874022045347,0,-569397.843217357,0,0,-0.00011525913083174,0,0,-0,-0,1,105991,59030.09375,67390.5,-2.27107436047251e-013
3.34714295240043e-005,-7.133187971254e-005,1302.30698644315,3.34714295240043e-005,-7.133187971254e-005,0,-569499.361623883,0,0,1.69529831876081e-005,0,0,0,0,1,105992,59030.125,67390.5,-2.27107436047251e-013
-0.000297348723300861,0.000629885257477158,1302.30930989378,-0.000297348723300861,0.000629885257477158,0,-570396.767860162,0,0,-0.000115261143003272,0,0,-0,-0,1,105993,59030.09375,67390.5,-2.27107436047251e-013
3.34662381808472e-005,-7.13210337305695e-005,1302.30698647869,3.34662381808472e-005,-7.13210337305695e-005,0,-570498.284508684,0,0,1.69509285134437e-005,0,0,0,0,1,105994,59030.125,67390.5,-2.27107436047251e-013
-0.000297353145564402,0.000629896491686379,1302.30930993718,-0.000297353145564402,0.000629896491686379,0,-571395.827709711,0,0,-0.000115263150899798,0,0,-0,-0,1,105995,59030.09375,67390.5,-2.27107436047251e-013
3.34610365184259e-005,-7.13101874190836e-005,1302.30698651416,3.34610365184259e-005,-7.13101874190836e-005,0,-571497.342602497,0,0,1.69488725033399e-005,0,0,0,0,1,105996,59030.125,67390.5,-2.27107436047251e-013
-0.000297357474328442,0.000629907791927091,1302.3093099817,-0.000297357474328442,0.000629907791927091,0,-572395.022863439,0,0,-0.000115265155630837,0,0,-0,-0,1,105997,59030.09375,67390.5,-2.27107436047251e-013
3.34558487629449e-005,-7.12993242111237e-005,1302.30698654985,3.34558487629449e-005,-7.12993242111237e-005,0,-572496.535997664,0,0,1.69468160488636e-005,0,0,0,0,1,105998,59030.125,67390.5,-2.27107436047251e-013
-0.000297361963872003,0.000629919011264211,1302.30931002452,-0.000297361963872003,0.000629919011264211,0,-573394.353467414,0,0,-0.000115267170029875,0,0,-0,-0,1,105999,59030.09375,67390.5,-2.27107436047251e-013
3.34506455282111e-005,-7.12884605092757e-005,1302.30698658542,3.34506455282111e-005,-7.12884605092757e-005,0,-573495.864843799,0,0,1.69447575904786e-005,0,0,0,0,1,106000,59030.125,67390.5,-2.27107436047251e-013
-0.000297366350168285,0.000629930278892275,1302.30931006841,-0.000297366350168285,0.000629930278892275,0,-574393.819644385,0,0,-0.000115269177746395,0,0,-0,-0,1,106001,59030.09375,67390.5,-2.27107436047251e-013
3.34454577741755e-005,-7.12775972997515e-005,1302.30698662111,3.34454577741755e-005,-7.12775972997515e-005,0,-574495.329263049,0,0,1.69427011360026e-005,0,0,0,0,1,106002,59030.125,67390.5,-2.27107436047251e-013
-0.000297370812484403,0.000629941514595122,1302.30931011154,-0.000297370812484403,0.000629941514595122,0,-575393.421356396,0,0,-0.000115271190853084,0,0,-0,-0,1,106003,59030.09375,67390.5,-2.27107436047251e-013
3.34402623066352e-005,-7.12667511823759e-005,1302.30698665662,3.34402623066352e-005,-7.12667511823759e-005,0,-575494.929216878,0,0,1.69406459274621e-005,0,0,0,0,1,106004,59030.125,67390.5,-2.27107436047251e-013
-0.000297375189535937,0.000629952781880505,1302.30931015549,-0.000297375189535937,0.000629952781880505,0,-576393.158505805,0,0,-0.000115273197367257,0,0,-0,-0,1,106005,59030.09375,67390.5,-2.27107436047251e-013
3.34350642340633e-005,-7.12558876425483e-005,1302.30698669223,3.34350642340633e-005,-7.12558876425483e-005,0,-576494.664609308,0,0,1.69385881370469e-005,0,0,0,0,1,106006,59030.125,67390.5,-2.27107436047251e-013
-0.000297379613327028,0.00062996403352856,1302.309310199,-0.000297379613327028,0.00062996403352856,0,-577393.03132839,0,0,-0.000115275207712065,0,0,-0,-0,1,106007,59030.09375,67390.5,-2.27107436047251e-013
3.34298754501961e-005,-7.1245024397804e-005,1302.30698672791,3.34298754501961e-005,-7.1245024397804e-005,0,-577494.535674128,0,0,1.69365315489768e-005,0,0,0,0,1,106008,59030.125,67390.5,-2.27107436047251e-013
-0.000297384078722398,0.00062997526934816,1302.3093102421,-0.000297384078722398,0.00062997526934816,0,-578393.039817323,0,0,-0.000115277221219536,0,0,-0,-0,1,106009,59030.09375,67390.5,-2.27107436047251e-013
3.34246846030563e-005,-7.12341610865271e-005,1302.30698676357,3.34246846030563e-005,-7.12341610865271e-005,0,-578494.542404854,0,0,1.69344746937187e-005,0,0,0,0,1,106010,59030.125,67390.5,-2.27107436047251e-013
-0.000297388537954806,0.000629986504939082,1302.30931028525,-0.000297388537954806,0.000629986504939082,0,-579393.184024911,0,0,-0.000115279233925444,0,0,-0,-0,1,106011,59030.09375,67390.5,-2.27107436047251e-013
3.34194885966484e-005,-7.12232976100961e-005,1302.3069867992,3.34194885966484e-005,-7.12232976100961e-005,0,-579494.68485471,0,0,1.69324171704911e-005,0,0,0,0,1,106012,59030.125,67390.5,-2.27107436047251e-013
-0.000297392968933365,0.000629997756856802,1302.30931032871,-0.000297392968933365,0.000629997756856802,0,-580393.464020447,0,0,-0.000115281245205409,0,0,-0,-0,1,106013,59030.09375,67390.5,-2.27107436047251e-013
3.34142936229624e-005,-7.12124341657585e-005,1302.30698683483,3.34142936229624e-005,-7.12124341657585e-005,0,-580494.96309218,0,0,1.69303597808575e-005,0,0,0,0,1,106014,59030.125,67390.5,-2.27107436047251e-013
-0.00029739738553254,0.000630009008240011,1302.30931037227,-0.00029739738553254,0.000630009008240011,0,-581393.879840364,0,0,-0.000115283254615059,0,0,-0,-0,1,106015,59030.09375,67390.5,-2.27107436047251e-013
3.34091069059816e-005,-7.12015709836318e-005,1302.30698687052,3.34091069059816e-005,-7.12015709836318e-005,0,-581495.377155057,0,0,1.69283034599754e-005,0,0,0,0,1,106016,59030.125,67390.5,-2.27107436047251e-013
-0.00029740187507035,0.000630020227583361,1302.30931041509,-0.00029740187507035,0.000630020227583361,0,-582394.431485008,0,0,-0.000115285269014097,0,0,-0,-0,1,106017,59030.09375,67390.5,-2.27107436047251e-013
3.34039062835098e-005,-7.11907246964092e-005,1302.306986906,3.34039062835098e-005,-7.11907246964092e-005,0,-582495.927042407,0,0,1.69262475834655e-005,0,0,0,0,1,106018,59030.125,67390.5,-2.27107436047251e-013
-0.000297406233630501,0.000630031494185415,1302.30931045917,-0.000297406233630501,0.000630031494185415,0,-583395.118888897,0,0,-0.00011528727312358,0,0,-0,-0,1,106019,59030.09375,67390.5,-2.27107436047251e-013
3.3398717013735e-005,-7.11798787700244e-005,1302.30698694156,3.3398717013735e-005,-7.11798787700244e-005,0,-583496.612690982,0,0,1.6924193176489e-005,0,0,0,0,1,106020,59030.125,67390.5,-2.27107436047251e-013
-0.000297410634821977,0.00063004274499725,1302.30931050284,-0.000297410634821977,0.00063004274499725,0,-584395.942037188,0,0,-0.00011528928052932,0,0,-0,-0,1,106021,59030.09375,67390.5,-2.27107436047251e-013
3.33935267126834e-005,-7.11690328099826e-005,1302.30698697711,3.33935267126834e-005,-7.11690328099826e-005,0,-584497.434083448,0,0,1.69221386359184e-005,0,0,0,0,1,106022,59030.125,67390.5,-2.27107436047251e-013
-0.00029741504372496,0.000630053978719098,1302.30931054633,-0.00029741504372496,0.000630053978719098,0,-585396.900976788,0,0,-0.000115291286689125,0,0,-0,-0,1,106023,59030.09375,67390.5,-2.27107436047251e-013
